2025-06-13 23:40:23,287 - INFO - Tracking pipeline started.
2025-06-13 23:41:51,116 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/0_00003.txt: Predicted vehicle position: (0.4293, 0.1187), True center: (0.4262, 0.1204), Minimum disp_x: -0.0074, Minimum disp_y: 0.0055, Distance: 0.0036, 預測位置精確度: 98.22%
2025-06-13 23:41:52,271 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00174.txt: Predicted vehicle position: (0.3477, 0.2169), True center: (0.3469, 0.2185), Minimum disp_x: -0.1017, Minimum disp_y: 0.0037, Distance: 0.0018, 預測位置精確度: 99.11%
2025-06-13 23:41:52,271 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00174.txt: Predicted vehicle position: (0.1251, 0.2241), True center: (0.1167, 0.2271), Minimum disp_x: -0.1102, Minimum disp_y: 0.0045, Distance: 0.0089, 預測位置精確度: 95.53%
2025-06-13 23:41:52,271 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00175.txt: Predicted vehicle position: (0.2452, 0.2223), True center: (0.2358, 0.2183), Minimum disp_x: -0.1111, Minimum disp_y: -0.0003, Distance: 0.0102, 預測位置精確度: 94.91%
2025-06-13 23:41:52,271 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00176.txt: Predicted vehicle position: (0.1247, 0.2180), True center: (0.1187, 0.2190), Minimum disp_x: -0.1171, Minimum disp_y: 0.0007, Distance: 0.0061, 預測位置精確度: 96.96%
2025-06-13 23:41:52,273 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00213.txt: Predicted vehicle position: (0.0798, 0.2303), True center: (0.0767, 0.2352), Minimum disp_x: -0.2386, Minimum disp_y: 0.0073, Distance: 0.0058, 預測位置精確度: 97.08%
2025-06-13 23:41:52,273 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00228.txt: Predicted vehicle position: (0.7045, 0.4249), True center: (0.7055, 0.4755), Minimum disp_x: -0.1046, Minimum disp_y: -0.1168, Distance: 0.0506, 預測位置精確度: 74.69%
2025-06-13 23:41:52,273 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00229.txt: Predicted vehicle position: (0.6009, 0.3587), True center: (0.6261, 0.3954), Minimum disp_x: -0.0794, Minimum disp_y: -0.0801, Distance: 0.0446, 預測位置精確度: 77.70%
2025-06-13 23:41:52,273 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00230.txt: Predicted vehicle position: (0.5467, 0.3154), True center: (0.5702, 0.3376), Minimum disp_x: -0.0559, Minimum disp_y: -0.0578, Distance: 0.0323, 預測位置精確度: 83.85%
2025-06-13 23:41:52,273 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00231.txt: Predicted vehicle position: (0.5142, 0.2798), True center: (0.5352, 0.3015), Minimum disp_x: -0.0350, Minimum disp_y: -0.0361, Distance: 0.0302, 預測位置精確度: 84.90%
2025-06-13 23:41:52,273 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00232.txt: Predicted vehicle position: (0.5002, 0.2655), True center: (0.5175, 0.2805), Minimum disp_x: -0.0177, Minimum disp_y: -0.0210, Distance: 0.0229, 預測位置精確度: 88.53%
2025-06-13 23:41:52,273 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00233.txt: Predicted vehicle position: (0.4998, 0.2595), True center: (0.5081, 0.2684), Minimum disp_x: -0.0094, Minimum disp_y: -0.0121, Distance: 0.0122, 預測位置精確度: 93.92%
2025-06-13 23:41:52,274 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00234.txt: Predicted vehicle position: (0.4987, 0.2562), True center: (0.5039, 0.2642), Minimum disp_x: -0.0042, Minimum disp_y: -0.0042, Distance: 0.0095, 預測位置精確度: 95.24%
2025-06-13 23:41:52,274 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00235.txt: Predicted vehicle position: (0.4996, 0.2601), True center: (0.5028, 0.2625), Minimum disp_x: -0.0010, Minimum disp_y: -0.0017, Distance: 0.0040, 預測位置精確度: 98.00%
2025-06-13 23:41:52,274 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00236.txt: Predicted vehicle position: (0.5018, 0.2607), True center: (0.5026, 0.2625), Minimum disp_x: -0.0002, Minimum disp_y: 0.0000, Distance: 0.0019, 預測位置精確度: 99.04%
2025-06-13 23:41:52,274 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00237.txt: Predicted vehicle position: (0.5024, 0.2625), True center: (0.5027, 0.2624), Minimum disp_x: 0.0000, Minimum disp_y: -0.0001, Distance: 0.0003, 預測位置精確度: 99.87%
2025-06-13 23:41:52,274 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00238.txt: Predicted vehicle position: (0.5027, 0.2623), True center: (0.5024, 0.2622), Minimum disp_x: -0.0002, Minimum disp_y: -0.0002, Distance: 0.0003, 預測位置精確度: 99.85%
2025-06-13 23:41:52,274 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00239.txt: Predicted vehicle position: (0.5022, 0.2620), True center: (0.5024, 0.2621), Minimum disp_x: -0.0000, Minimum disp_y: -0.0001, Distance: 0.0003, 預測位置精確度: 99.87%
2025-06-13 23:41:52,274 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00240.txt: Predicted vehicle position: (0.5024, 0.2620), True center: (0.5023, 0.2622), Minimum disp_x: -0.0001, Minimum disp_y: 0.0001, Distance: 0.0002, 預測位置精確度: 99.88%
2025-06-13 23:41:52,274 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00241.txt: Predicted vehicle position: (0.5022, 0.2624), True center: (0.5023, 0.2622), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0002, 預測位置精確度: 99.92%
2025-06-13 23:41:52,274 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00242.txt: Predicted vehicle position: (0.5023, 0.2622), True center: (0.5023, 0.2622), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,275 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00243.txt: Predicted vehicle position: (0.5023, 0.2622), True center: (0.5023, 0.2622), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,275 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00244.txt: Predicted vehicle position: (0.5023, 0.2622), True center: (0.5023, 0.2622), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,275 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00245.txt: Predicted vehicle position: (0.5023, 0.2622), True center: (0.5023, 0.2622), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,275 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00246.txt: Predicted vehicle position: (0.5023, 0.2622), True center: (0.5023, 0.2622), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,275 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00247.txt: Predicted vehicle position: (0.5023, 0.2622), True center: (0.5028, 0.2636), Minimum disp_x: 0.0005, Minimum disp_y: 0.0013, Distance: 0.0014, 預測位置精確度: 99.30%
2025-06-13 23:41:52,275 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00247.txt: Predicted vehicle position: (0.5023, 0.2622), True center: (0.4996, 0.2209), Minimum disp_x: -0.0027, Minimum disp_y: -0.0413, Distance: 0.0414, 預測位置精確度: 79.29%
2025-06-13 23:41:52,277 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00248.txt: Predicted vehicle position: (0.5032, 0.2649), True center: (0.5031, 0.2630), Minimum disp_x: 0.0003, Minimum disp_y: -0.0006, Distance: 0.0019, 預測位置精確度: 99.06%
2025-06-13 23:41:52,277 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00248.txt: Predicted vehicle position: (0.4969, 0.1796), True center: (0.4064, 0.2219), Minimum disp_x: -0.0931, Minimum disp_y: 0.0010, Distance: 0.0999, 預測位置精確度: 50.07%
2025-06-13 23:41:52,278 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00249.txt: Predicted vehicle position: (0.4241, 0.2370), True center: (0.4228, 0.2384), Minimum disp_x: -0.0600, Minimum disp_y: 0.0021, Distance: 0.0019, 預測位置精確度: 99.07%
2025-06-13 23:41:52,279 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00249.txt: Predicted vehicle position: (0.5035, 0.2624), True center: (0.5024, 0.2625), Minimum disp_x: -0.0007, Minimum disp_y: -0.0005, Distance: 0.0010, 預測位置精確度: 99.48%
2025-06-13 23:41:52,279 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00249.txt: Predicted vehicle position: (0.3133, 0.2230), True center: (0.2888, 0.2243), Minimum disp_x: -0.1176, Minimum disp_y: 0.0024, Distance: 0.0245, 預測位置精確度: 87.74%
2025-06-13 23:41:52,280 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00250.txt: Predicted vehicle position: (0.3720, 0.4476), True center: (0.6858, 0.5966), Minimum disp_x: 0.4325, Minimum disp_y: -0.0178, Distance: 0.3474, 預測位置精確度: 0.00%
2025-06-13 23:41:52,280 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00250.txt: Predicted vehicle position: (0.3628, 0.2405), True center: (0.3699, 0.2440), Minimum disp_x: -0.0530, Minimum disp_y: 0.0056, Distance: 0.0079, 預測位置精確度: 96.07%
2025-06-13 23:41:52,281 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00250.txt: Predicted vehicle position: (0.5017, 0.2619), True center: (0.5024, 0.2625), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0009, 預測位置精確度: 99.56%
2025-06-13 23:41:52,281 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00250.txt: Predicted vehicle position: (0.1712, 0.2267), True center: (0.1559, 0.2301), Minimum disp_x: -0.1329, Minimum disp_y: 0.0057, Distance: 0.0157, 預測位置精確度: 92.17%
2025-06-13 23:41:52,284 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00251.txt: Predicted vehicle position: (0.3169, 0.2496), True center: (0.3284, 0.2496), Minimum disp_x: -0.0414, Minimum disp_y: 0.0056, Distance: 0.0116, 預測位置精確度: 94.21%
2025-06-13 23:41:52,284 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00251.txt: Predicted vehicle position: (0.5024, 0.2625), True center: (0.5024, 0.2625), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,285 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00252.txt: Predicted vehicle position: (0.2870, 0.2551), True center: (0.3006, 0.2621), Minimum disp_x: -0.0279, Minimum disp_y: 0.0125, Distance: 0.0152, 預測位置精確度: 92.39%
2025-06-13 23:41:52,285 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00252.txt: Predicted vehicle position: (0.5024, 0.2625), True center: (0.4951, 0.2595), Minimum disp_x: -0.0073, Minimum disp_y: -0.0029, Distance: 0.0078, 預測位置精確度: 96.08%
2025-06-13 23:41:52,285 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00252.txt: Predicted vehicle position: (0.4144, 0.2366), True center: (0.4212, 0.2385), Minimum disp_x: -0.0630, Minimum disp_y: 0.0046, Distance: 0.0070, 預測位置精確度: 96.49%
2025-06-13 23:41:52,287 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00253.txt: Predicted vehicle position: (0.2727, 0.2746), True center: (0.2826, 0.2764), Minimum disp_x: -0.0180, Minimum disp_y: 0.0144, Distance: 0.0101, 預測位置精確度: 94.97%
2025-06-13 23:41:52,287 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00253.txt: Predicted vehicle position: (0.4879, 0.2566), True center: (0.4868, 0.2586), Minimum disp_x: -0.0083, Minimum disp_y: -0.0009, Distance: 0.0023, 預測位置精確度: 98.87%
2025-06-13 23:41:52,287 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00253.txt: Predicted vehicle position: (0.3582, 0.2431), True center: (0.3657, 0.2426), Minimum disp_x: -0.0555, Minimum disp_y: 0.0042, Distance: 0.0076, 預測位置精確度: 96.22%
2025-06-13 23:41:52,288 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00254.txt: Predicted vehicle position: (0.2646, 0.2908), True center: (0.2751, 0.2894), Minimum disp_x: -0.0076, Minimum disp_y: 0.0130, Distance: 0.0105, 預測位置精確度: 94.75%
2025-06-13 23:41:52,288 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00254.txt: Predicted vehicle position: (0.4785, 0.2577), True center: (0.4738, 0.2526), Minimum disp_x: -0.0130, Minimum disp_y: -0.0060, Distance: 0.0069, 預測位置精確度: 96.54%
2025-06-13 23:41:52,289 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00254.txt: Predicted vehicle position: (0.3103, 0.2468), True center: (0.3228, 0.2524), Minimum disp_x: -0.0430, Minimum disp_y: 0.0097, Distance: 0.0137, 預測位置精確度: 93.16%
2025-06-13 23:41:52,289 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00255.txt: Predicted vehicle position: (0.2675, 0.3023), True center: (0.2699, 0.3088), Minimum disp_x: -0.0052, Minimum disp_y: 0.0194, Distance: 0.0069, 預測位置精確度: 96.55%
2025-06-13 23:41:52,289 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00255.txt: Predicted vehicle position: (0.4608, 0.2466), True center: (0.4519, 0.2498), Minimum disp_x: -0.0219, Minimum disp_y: -0.0028, Distance: 0.0094, 預測位置精確度: 95.29%
2025-06-13 23:41:52,289 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00255.txt: Predicted vehicle position: (0.2798, 0.2621), True center: (0.2949, 0.2653), Minimum disp_x: -0.0279, Minimum disp_y: 0.0130, Distance: 0.0154, 預測位置精確度: 92.28%
2025-06-13 23:41:52,290 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00256.txt: Predicted vehicle position: (0.2646, 0.3283), True center: (0.2689, 0.3292), Minimum disp_x: -0.0010, Minimum disp_y: 0.0204, Distance: 0.0043, 預測位置精確度: 97.84%
2025-06-13 23:41:52,290 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00256.txt: Predicted vehicle position: (0.4300, 0.2470), True center: (0.4274, 0.2493), Minimum disp_x: -0.0245, Minimum disp_y: -0.0005, Distance: 0.0035, 預測位置精確度: 98.26%
2025-06-13 23:41:52,290 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00256.txt: Predicted vehicle position: (0.2670, 0.2783), True center: (0.2824, 0.2792), Minimum disp_x: -0.0125, Minimum disp_y: 0.0139, Distance: 0.0154, 預測位置精確度: 92.30%
2025-06-13 23:41:52,290 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00257.txt: Predicted vehicle position: (0.2679, 0.3496), True center: (0.2689, 0.3528), Minimum disp_x: 0.0000, Minimum disp_y: 0.0236, Distance: 0.0034, 預測位置精確度: 98.31%
2025-06-13 23:41:52,291 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00257.txt: Predicted vehicle position: (0.4030, 0.2489), True center: (0.3962, 0.2475), Minimum disp_x: -0.0312, Minimum disp_y: -0.0019, Distance: 0.0069, 預測位置精確度: 96.54%
2025-06-13 23:41:52,291 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00257.txt: Predicted vehicle position: (0.2699, 0.2931), True center: (0.2806, 0.2926), Minimum disp_x: -0.0018, Minimum disp_y: 0.0134, Distance: 0.0107, 預測位置精確度: 94.66%
2025-06-13 23:41:52,291 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00258.txt: Predicted vehicle position: (0.2689, 0.3764), True center: (0.2681, 0.3774), Minimum disp_x: -0.0008, Minimum disp_y: 0.0245, Distance: 0.0012, 預測位置精確度: 99.39%
2025-06-13 23:41:52,291 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00258.txt: Predicted vehicle position: (0.3649, 0.2456), True center: (0.3636, 0.2470), Minimum disp_x: -0.0326, Minimum disp_y: -0.0005, Distance: 0.0019, 預測位置精確度: 99.05%
2025-06-13 23:41:52,292 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00258.txt: Predicted vehicle position: (0.2788, 0.3061), True center: (0.2762, 0.3033), Minimum disp_x: -0.0044, Minimum disp_y: 0.0106, Distance: 0.0038, 預測位置精確度: 98.10%
2025-06-13 23:41:52,292 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00259.txt: Predicted vehicle position: (0.2673, 0.4019), True center: (0.2678, 0.4000), Minimum disp_x: -0.0003, Minimum disp_y: 0.0227, Distance: 0.0019, 預測位置精確度: 99.04%
2025-06-13 23:41:52,292 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00259.txt: Predicted vehicle position: (0.3311, 0.2466), True center: (0.3280, 0.2466), Minimum disp_x: -0.0357, Minimum disp_y: -0.0005, Distance: 0.0031, 預測位置精確度: 98.44%
2025-06-13 23:41:52,292 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00259.txt: Predicted vehicle position: (0.2717, 0.3139), True center: (0.2728, 0.3139), Minimum disp_x: -0.0034, Minimum disp_y: 0.0106, Distance: 0.0010, 預測位置精確度: 99.48%
2025-06-13 23:41:52,293 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00260.txt: Predicted vehicle position: (0.2676, 0.4227), True center: (0.2668, 0.4218), Minimum disp_x: -0.0010, Minimum disp_y: 0.0218, Distance: 0.0012, 預測位置精確度: 99.39%
2025-06-13 23:41:52,293 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00260.txt: Predicted vehicle position: (0.2923, 0.2461), True center: (0.2819, 0.2461), Minimum disp_x: -0.0461, Minimum disp_y: -0.0005, Distance: 0.0104, 預測位置精確度: 94.79%
2025-06-13 23:41:52,293 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00260.txt: Predicted vehicle position: (0.2694, 0.3246), True center: (0.2686, 0.3301), Minimum disp_x: -0.0042, Minimum disp_y: 0.0162, Distance: 0.0056, 預測位置精確度: 97.19%
2025-06-13 23:41:52,293 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00261.txt: Predicted vehicle position: (0.2657, 0.4436), True center: (0.2663, 0.4274), Minimum disp_x: -0.0005, Minimum disp_y: 0.0056, Distance: 0.0162, 預測位置精確度: 91.89%
2025-06-13 23:41:52,294 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00261.txt: Predicted vehicle position: (0.2358, 0.2456), True center: (0.2168, 0.2452), Minimum disp_x: -0.0651, Minimum disp_y: -0.0009, Distance: 0.0190, 預測位置精確度: 90.49%
2025-06-13 23:41:52,294 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00261.txt: Predicted vehicle position: (0.2644, 0.3463), True center: (0.2647, 0.3422), Minimum disp_x: -0.0039, Minimum disp_y: 0.0120, Distance: 0.0042, 預測位置精確度: 97.91%
2025-06-13 23:41:52,294 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00262.txt: Predicted vehicle position: (0.2657, 0.4329), True center: (0.2652, 0.4241), Minimum disp_x: -0.0010, Minimum disp_y: -0.0032, Distance: 0.0088, 預測位置精確度: 95.59%
2025-06-13 23:41:52,294 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00262.txt: Predicted vehicle position: (0.1517, 0.2442), True center: (0.1324, 0.2489), Minimum disp_x: -0.0844, Minimum disp_y: 0.0037, Distance: 0.0198, 預測位置精確度: 90.09%
2025-06-13 23:41:52,295 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00262.txt: Predicted vehicle position: (0.2608, 0.3542), True center: (0.2637, 0.3524), Minimum disp_x: -0.0010, Minimum disp_y: 0.0102, Distance: 0.0034, 預測位置精確度: 98.29%
2025-06-13 23:41:52,295 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00263.txt: Predicted vehicle position: (0.2642, 0.4209), True center: (0.2652, 0.4241), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0034, 預測位置精確度: 98.30%
2025-06-13 23:41:52,295 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00263.txt: Predicted vehicle position: (0.2626, 0.3625), True center: (0.2631, 0.3533), Minimum disp_x: -0.0005, Minimum disp_y: 0.0009, Distance: 0.0093, 預測位置精確度: 95.36%
2025-06-13 23:41:52,295 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00264.txt: Predicted vehicle position: (0.2652, 0.4241), True center: (0.2652, 0.4241), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,295 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00264.txt: Predicted vehicle position: (0.2626, 0.3542), True center: (0.2631, 0.3533), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0011, 預測位置精確度: 99.47%
2025-06-13 23:41:52,296 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00265.txt: Predicted vehicle position: (0.2652, 0.4241), True center: (0.2652, 0.4241), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,296 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00265.txt: Predicted vehicle position: (0.2631, 0.3533), True center: (0.2631, 0.3533), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,297 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00266.txt: Predicted vehicle position: (0.2652, 0.4241), True center: (0.2652, 0.4241), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,297 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00266.txt: Predicted vehicle position: (0.2631, 0.3533), True center: (0.2631, 0.3533), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,299 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00267.txt: Predicted vehicle position: (0.2652, 0.4241), True center: (0.2652, 0.4241), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,299 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00267.txt: Predicted vehicle position: (0.2631, 0.3533), True center: (0.2631, 0.3533), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
2025-06-13 23:41:52,300 - INFO - Label /home/eddy/Desktop/MasterThesis/mainProgram/AICUP_datasets/test/labels/1015_150000_151900/6_00268.txt: Predicted vehicle position: (0.2652, 0.4241), True center: (0.2652, 0.4241), Minimum disp_x: 0.0000, Minimum disp_y: 0.0000, Distance: 0.0000, 預測位置精確度: 100.00%
